elapsed_s,value,temp,kind
494.156,5552650,33.1,raw
494.228,5552665,33.1,raw
494.422,5552693,33.1,raw
494.492,5552735,33.1,raw
494.685,5552782,33.1,raw
494.756,5552827,33.1,raw
494.949,5552877,33.1,raw
495.022,5552929,33.1,raw
495.218,5552983,33.1,raw
495.288,5553049,33.1,raw
495.482,5553113,33.1,raw
495.552,5553172,33.1,raw
495.746,5553228,33.1,raw
495.816,5553280,33.1,raw
496.013,5553324,33.1,raw
496.085,5553362,33.1,raw
496.279,5553392,33.1,raw
496.349,5553414,33.1,raw
496.543,5553432,33.1,raw
496.613,5553448,33.1,raw
496.806,5553461,33.1,raw
496.880,5553477,33.1,raw
497.075,5553493,33.1,raw
497.145,5553506,33.1,raw
497.339,5553514,33.1,raw
497.409,5553520,33.1,raw
497.603,5553523,33.1,raw
497.673,5553524,33.1,raw
497.870,5553524,33.1,raw
497.942,5553524,33.1,raw
498.135,5553527,33.1,raw
498.206,5553532,33.1,raw
498.399,5553539,33.1,raw
498.470,5553547,33.1,raw
498.663,5553556,33.1,raw
498.735,5553562,33.1,raw
498.932,5553565,33.1,raw
499.002,5553572,33.1,raw
499.196,5553575,33.1,raw
499.267,5553577,33.1,raw
499.460,5553578,33.1,raw
499.530,5553579,33.1,raw
499.727,5553581,33.1,raw
499.799,5553582,33.1,raw
499.992,5553582,33.1,raw
500.062,5553583,33.1,raw
500.256,5553588,33.1,raw
500.326,5553592,33.1,raw
500.520,5553594,33.1,raw
500.593,5553597,33.1,raw
500.789,5553599,33.1,raw
500.859,5553600,33.1,raw
501.053,5553598,33.1,raw
501.123,5553595,33.1,raw
501.316,5553590,33.1,raw
501.387,5553587,33.1,raw
501.583,5553588,33.1,raw
501.655,5553593,33.1,raw
501.849,5553600,33.1,raw
501.919,5553608,33.1,raw
502.114,5553618,33.1,raw
502.183,5553629,33.1,raw
502.377,5553635,33.1,raw
502.451,5553636,33.1,raw
502.646,5553636,33.1,raw
502.716,5553634,33.1,raw
502.910,5553631,33.1,raw
502.979,5553627,33.1,raw
503.173,5553622,33.1,raw
503.244,5553616,33.1,raw
503.441,5553609,33.1,raw
503.513,5553601,33.1,raw
503.707,5553593,33.1,raw
503.777,5553584,33.1,raw
503.970,5553574,33.1,raw
504.040,5553564,33.1,raw
504.234,5553556,33.1,raw
504.307,5553549,33.1,raw
504.503,5553542,33.1,raw
504.572,5553537,33.1,raw
504.766,5553535,33.1,raw
504.837,5553534,33.1,raw
505.030,5553531,33.1,raw
505.100,5553527,33.1,raw
505.297,5553526,33.1,raw
505.369,5553525,33.1,raw
505.563,5553521,33.1,raw
505.634,5553511,33.1,raw
505.827,5553497,33.1,raw
505.897,5553479,33.1,raw
506.091,5553464,33.1,raw
506.164,5553453,33.1,raw
506.359,5553442,33.1,raw
506.430,5553431,33.1,raw
506.623,5553422,33.1,raw
506.693,5553417,33.1,raw
506.887,5553413,33.1,raw
506.957,5553410,33.1,raw
507.154,5553408,33.1,raw
507.226,5553406,33.1,raw
507.420,5553406,33.1,raw
507.490,5553408,33.1,raw
507.684,5553411,33.1,raw
507.753,5553413,33.1,raw
507.947,5553414,33.1,raw
508.020,5553413,33.1,raw
508.217,5553410,33.1,raw
508.286,5553406,33.1,raw
508.479,5553401,33.1,raw
508.550,5553396,33.1,raw
508.744,5553393,33.1,raw
508.814,5553392,33.1,raw
509.011,5553392,33.1,raw
509.082,5553392,33.1,raw
509.277,5553394,33.1,raw
509.347,5553397,33.1,raw
509.541,5553398,33.1,raw
509.610,5553400,33.1,raw
509.805,5553402,33.1,raw
509.878,5553408,33.1,raw
510.073,5553418,33.1,raw
510.143,5553431,33.1,raw
510.337,5553441,33.1,raw
510.407,5553449,33.1,raw
510.601,5553456,33.1,raw
510.672,5553462,33.1,raw
510.869,5553468,33.1,raw
510.940,5553474,33.1,raw
511.134,5553477,33.1,raw
511.204,5553477,33.1,raw
511.398,5553477,33.1,raw
511.467,5553476,33.1,raw
511.661,5553473,33.1,raw
511.735,5553468,33.1,raw
511.931,5553459,33.1,raw
512.000,5553442,33.1,raw
512.194,5553418,33.1,raw
512.264,5553390,33.1,raw
512.457,5553363,33.1,raw
512.528,5553343,33.1,raw
512.725,5553328,33.1,raw
512.797,5553316,33.1,raw
512.990,5553304,33.1,raw
513.060,5553292,33.1,raw
513.254,5553281,33.1,raw
513.325,5553269,33.1,raw
513.518,5553258,33.1,raw
513.591,5553250,33.1,raw
513.787,5553243,33.1,raw
513.858,5553237,33.1,raw
514.050,5553229,33.1,raw
514.122,5553219,33.1,raw
514.315,5553208,33.1,raw
514.385,5553195,33.1,raw
514.581,5553182,33.1,raw
514.654,5553171,33.1,raw
514.847,5553162,33.1,raw
514.918,5553150,33.1,raw
515.111,5553136,33.1,raw
515.181,5553114,33.1,raw
515.375,5553088,33.1,raw
515.448,5553066,33.1,raw
515.644,5553053,33.1,raw
515.714,5553046,33.1,raw
515.908,5553045,33.1,raw
515.978,5553046,33.1,raw
516.172,5553051,33.1,raw
516.242,5553066,33.1,raw
516.438,5553089,33.1,raw
516.511,5553117,33.1,raw
516.704,5553144,33.1,raw
516.775,5553162,33.1,raw
516.968,5553174,33.1,raw
517.039,5553182,33.1,raw
517.232,5553187,33.1,raw
517.305,5553194,33.1,raw
517.501,5553203,33.1,raw
517.570,5553210,33.1,raw
517.765,5553216,33.1,raw
517.835,5553222,33.1,raw
518.028,5553228,33.1,raw
518.099,5553234,33.1,raw
518.296,5553243,33.1,raw
518.367,5553254,33.1,raw
518.561,5553263,33.1,raw
518.631,5553271,33.1,raw
518.825,5553277,33.1,raw
518.895,5553279,33.1,raw
519.088,5553278,33.1,raw
519.162,5553278,33.1,raw
519.358,5553279,33.1,raw
519.428,5553288,33.1,raw
519.621,5553304,33.1,raw
519.691,5553317,33.1,raw
519.885,5553322,33.1,raw
519.955,5553318,33.1,raw
520.152,5553304,33.1,raw
520.225,5553289,33.1,raw
520.418,5553274,33.1,raw
520.488,5553261,33.1,raw
520.681,5553248,33.1,raw
520.751,5553234,33.1,raw
520.946,5553219,33.1,raw
521.018,5553205,33.1,raw
521.215,5553194,33.1,raw
521.285,5553185,33.1,raw
521.479,5553179,33.1,raw
521.549,5553169,33.1,raw
521.742,5553156,33.1,raw
521.813,5553144,33.1,raw
522.009,5553134,33.1,raw
522.081,5553125,33.1,raw
522.275,5553117,33.1,raw
522.345,5553109,33.1,raw
522.539,5553102,33.1,raw
522.609,5553098,33.1,raw
522.802,5553097,33.1,raw
522.875,5553098,33.1,raw
523.071,5553102,33.1,raw
523.142,5553108,33.1,raw
523.335,5553115,33.1,raw
523.405,5553123,33.1,raw
523.599,5553131,33.1,raw
523.668,5553138,33.1,raw
523.866,5553143,33.1,raw
523.938,5553147,33.1,raw
524.132,5553151,33.1,raw
524.202,5553159,33.1,raw
524.396,5553170,33.1,raw
524.466,5553179,33.1,raw
524.660,5553186,33.1,raw
524.732,5553189,33.1,raw
524.928,5553190,33.1,raw
524.998,5553191,33.1,raw
525.192,5553194,33.1,raw
525.262,5553199,33.1,raw
525.456,5553202,33.1,raw
525.526,5553202,33.1,raw
525.723,5553202,33.1,raw
525.795,5553202,33.1,raw
525.989,5553203,33.1,raw
526.059,5553205,33.1,raw
526.252,5553206,33.1,raw
526.322,5553207,33.1,raw
526.516,5553207,33.1,raw
526.589,5553203,33.1,raw
526.785,5553195,33.1,raw
526.855,5553186,33.1,raw
527.049,5553176,33.1,raw
527.119,5553167,33.1,raw
527.313,5553158,33.1,raw
527.383,5553150,33.1,raw
527.580,5553142,33.1,raw
527.651,5553135,33.1,raw
527.846,5553130,33.1,raw
527.916,5553128,33.1,raw
528.109,5553129,33.1,raw
528.179,5553132,33.1,raw
528.373,5553136,33.1,raw
528.446,5553141,33.1,raw
528.642,5553145,33.1,raw
528.713,5553148,33.1,raw
528.905,5553151,33.1,raw
528.975,5553155,33.1,raw
529.170,5553161,33.1,raw
529.239,5553169,33.1,raw
529.437,5553177,33.1,raw
529.509,5553184,33.1,raw
529.703,5553189,33.1,raw
529.773,5553193,33.1,raw
529.967,5553195,33.1,raw
530.036,5553192,33.1,raw
530.230,5553184,33.1,raw
530.303,5553175,33.1,raw
530.499,5553165,33.1,raw
530.569,5553155,33.1,raw
530.763,5553147,33.1,raw
530.833,5553143,33.1,raw
531.027,5553140,33.1,raw
531.096,5553135,33.1,raw
531.293,5553129,33.1,raw
531.366,5553125,33.1,raw
531.559,5553122,33.1,raw
531.629,5553119,33.1,raw
531.822,5553117,33.1,raw
531.893,5553115,33.1,raw
532.087,5553111,33.1,raw
532.160,5553105,33.1,raw
532.356,5553098,33.1,raw
532.425,5553088,33.1,raw
532.620,5553076,33.1,raw
532.689,5553063,33.1,raw
532.883,5553051,33.1,raw
532.952,5553041,33.1,raw
533.150,5553033,33.1,raw
533.222,5553026,33.1,raw
533.416,5553019,33.1,raw
533.486,5553012,33.1,raw
533.680,5553005,33.1,raw
533.750,5552997,33.1,raw
533.944,5552990,33.1,raw
534.016,5552983,33.1,raw
534.213,5552976,33.1,raw
534.283,5552974,33.1,raw
534.477,5552974,33.1,raw
534.547,5552974,33.1,raw
534.740,5552974,33.1,raw
534.810,5552974,33.1,raw
535.007,5552974,33.1,raw
535.079,5552974,33.1,raw
535.273,5552974,33.1,raw
535.342,5552973,33.1,raw
535.537,5552971,33.1,raw
535.607,5552964,33.1,raw
535.800,5552953,33.1,raw
535.874,5552939,33.1,raw
536.070,5552923,33.1,raw
536.139,5552905,33.1,raw
536.334,5552888,33.1,raw
536.404,5552873,33.1,raw
536.597,5552859,33.1,raw
536.667,5552848,33.1,raw
536.864,5552840,33.1,raw
536.936,5552834,33.1,raw
537.130,5552830,33.1,raw
537.200,5552827,33.1,raw
537.394,5552824,33.1,raw
537.464,5552821,33.1,raw
537.657,5552818,33.1,raw
537.730,5552814,33.1,raw
537.927,5552814,33.1,raw
537.996,5552818,33.1,raw
538.190,5552825,33.1,raw
538.260,5552835,33.1,raw
538.454,5552848,33.1,raw
538.523,5552860,33.1,raw
538.721,5552873,33.1,raw
538.793,5552885,33.1,raw
538.987,5552897,33.1,raw
539.057,5552909,33.1,raw
539.250,5552921,33.1,raw
539.320,5552933,33.1,raw
539.514,5552945,33.1,raw
539.587,5552957,33.1,raw
539.783,5552969,33.1,raw
539.854,5552981,33.1,raw
540.047,5552995,33.1,raw
540.116,5553010,33.1,raw
540.311,5553026,33.1,raw
540.380,5553042,33.1,raw
540.578,5553057,33.1,raw
540.649,5553069,33.1,raw
540.843,5553079,33.1,raw
540.914,5553088,33.1,raw
541.108,5553097,33.1,raw
541.178,5553106,33.1,raw
541.371,5553115,33.1,raw
541.443,5553122,33.1,raw
541.640,5553129,33.1,raw
541.710,5553135,33.1,raw
541.903,5553140,33.1,raw
541.974,5553145,33.1,raw
542.167,5553146,33.1,raw
542.237,5553144,33.1,raw
542.435,5553139,33.1,raw
542.506,5553133,33.1,raw
542.700,5553124,33.1,raw
542.770,5553116,33.1,raw
542.964,5553110,33.1,raw
543.034,5553104,33.1,raw
543.229,5553099,33.1,raw
543.301,5553096,33.1,raw
543.497,5553094,33.1,raw
543.567,5553091,33.1,raw
543.761,5553089,33.1,raw
543.831,5553088,33.1,raw
544.025,5553087,33.1,raw
544.095,5553085,33.1,raw
544.292,5553081,33.1,raw
544.364,5553076,33.1,raw
544.557,5553070,33.1,raw
544.627,5553066,33.1,raw
544.821,5553063,33.1,raw
544.892,5553061,33.1,raw
545.085,5553060,33.1,raw
545.158,5553060,33.1,raw
545.353,5553061,33.1,raw
545.424,5553062,33.1,raw
545.617,5553063,33.1,raw
545.690,5553066,33.1,raw
545.882,5553070,33.1,raw
545.952,5553077,33.1,raw
546.149,5553085,33.1,raw
546.220,5553093,33.1,raw
546.413,5553099,33.1,raw
546.484,5553105,33.1,raw
546.678,5553110,33.1,raw
546.748,5553113,33.1,raw
546.941,5553117,33.1,raw
547.015,5553120,33.1,raw
547.210,5553122,33.1,raw
547.281,5553122,33.1,raw
547.474,5553122,33.1,raw
547.545,5553119,33.1,raw
547.739,5553116,33.1,raw
547.808,5553115,33.1,raw
548.005,5553114,33.1,raw
548.078,5553114,33.1,raw
548.270,5553117,33.1,raw
548.342,5553121,33.1,raw
548.535,5553121,33.1,raw
548.605,5553117,33.1,raw
548.798,5553109,33.1,raw
548.871,5553099,33.1,raw
549.068,5553092,33.1,raw
549.138,5553088,33.1,raw
549.331,5553087,33.1,raw
549.401,5553085,33.1,raw
549.595,5553083,33.1,raw
549.665,5553079,33.1,raw
549.862,5553074,33.1,raw
549.934,5553064,33.1,raw
550.128,5553054,33.1,raw
550.198,5553045,33.1,raw
550.392,5553037,33.1,raw
550.462,5553030,33.1,raw
550.655,5553027,33.1,raw
550.728,5553026,33.1,raw
550.924,5553018,33.1,raw
550.994,5553005,33.1,raw
551.188,5552987,33.1,raw
551.258,5552966,33.1,raw
551.452,5552948,33.1,raw
551.522,5552932,33.1,raw
551.719,5552919,33.1,raw
551.791,5552908,33.1,raw
551.985,5552899,33.1,raw
552.054,5552892,33.1,raw
552.249,5552887,33.1,raw
552.319,5552881,33.1,raw
552.513,5552874,33.1,raw
552.586,5552868,33.1,raw
552.781,5552868,33.1,raw
552.851,5552874,33.1,raw
553.045,5552885,33.1,raw
553.115,5552899,33.1,raw
553.309,5552911,33.1,raw
553.380,5552919,33.1,raw
553.575,5552924,33.1,raw
553.648,5552927,33.1,raw
553.842,5552928,33.1,raw
553.912,5552929,33.1,raw
554.106,5552930,33.1,raw
554.176,5552934,33.1,raw
554.370,5552935,33.1,raw
554.442,5552934,33.1,raw
554.638,5552930,33.1,raw
554.709,5552924,33.1,raw
554.901,5552916,33.1,raw
554.972,5552907,33.1,raw
555.166,5552904,33.1,raw
555.236,5552907,33.1,raw
555.433,5552915,33.1,raw
555.505,5552926,33.1,raw
555.699,5552937,33.1,raw
555.768,5552947,33.1,raw
555.962,5552955,33.1,raw
556.032,5552961,33.1,raw
556.226,5552964,33.1,raw
556.300,5552962,33.1,raw
556.495,5552956,33.1,raw
556.565,5552950,33.1,raw
556.759,5552943,33.1,raw
556.829,5552936,33.1,raw
557.023,5552929,33.1,raw
557.093,5552923,33.1,raw
557.290,5552916,33.1,raw
557.362,5552909,33.1,raw
557.556,5552901,33.1,raw
557.625,5552893,33.1,raw
557.820,5552885,33.1,raw
557.890,5552878,33.1,raw
558.083,5552870,33.1,raw
558.156,5552862,33.1,raw
558.351,5552854,33.1,raw
558.422,5552844,33.1,raw
558.616,5552832,33.1,raw
558.685,5552819,33.1,raw
558.880,5552807,33.1,raw
558.949,5552797,33.1,raw
559.147,5552789,33.1,raw
559.219,5552783,33.1,raw
559.413,5552778,33.1,raw
559.482,5552774,33.1,raw
559.676,5552770,33.1,raw
559.746,5552766,33.1,raw
559.940,5552762,33.1,raw
560.013,5552757,33.1,raw
560.209,5552754,33.1,raw
560.279,5552753,33.1,raw
560.473,5552753,33.1,raw
560.543,5552755,33.1,raw
560.737,5552758,33.1,raw
560.806,5552760,33.1,raw
561.003,5552762,33.1,raw
561.075,5552764,33.1,raw
561.269,5552765,33.1,raw
561.339,5552765,33.1,raw
561.533,5552765,33.1,raw
561.603,5552764,33.1,raw
561.797,5552763,33.1,raw
561.870,5552761,33.1,raw
562.065,5552759,33.1,raw
562.136,5552758,33.1,raw
562.330,5552758,33.1,raw
562.400,5552758,33.1,raw
562.593,5552760,33.1,raw
562.664,5552765,33.1,raw
562.860,5552769,33.1,raw
562.933,5552773,33.1,raw
563.126,5552776,33.1,raw
563.195,5552779,33.1,raw
563.390,5552780,33.1,raw
563.460,5552781,33.1,raw
563.654,5552781,33.1,raw
563.727,5552781,33.1,raw
563.922,5552781,33.1,raw
563.993,5552781,33.1,raw
564.187,5552781,33.1,raw
564.257,5552781,33.1,raw
564.450,5552780,33.1,raw
564.520,5552778,33.1,raw
564.717,5552776,33.1,raw
564.789,5552773,33.1,raw
564.982,5552770,33.1,raw
565.053,5552768,33.1,raw
565.246,5552767,33.1,raw
565.317,5552767,33.1,raw
565.510,5552767,33.1,raw
565.584,5552767,33.1,raw
565.779,5552767,33.1,raw
565.849,5552767,33.1,raw
566.044,5552767,33.1,raw
566.113,5552768,33.1,raw
566.308,5552769,33.1,raw
566.377,5552770,33.1,raw
566.574,5552771,33.1,raw
566.646,5552772,33.1,raw
566.840,5552773,33.1,raw
566.909,5552776,33.1,raw
567.103,5552781,33.1,raw
567.174,5552787,33.1,raw
567.368,5552794,33.1,raw
567.441,5552799,33.2,raw
567.636,5552803,33.2,raw
567.706,5552805,33.2,raw
567.900,5552805,33.2,raw
567.970,5552804,33.2,raw
568.164,5552801,33.2,raw
568.234,5552798,33.2,raw
568.431,5552795,33.1,raw
568.503,5552792,33.1,raw
568.697,5552788,33.1,raw
568.766,5552784,33.1,raw
568.961,5552778,33.1,raw
569.031,5552772,33.1,raw
569.225,5552766,33.1,raw
569.297,5552760,33.1,raw
569.493,5552753,33.1,raw
569.563,5552747,33.1,raw
569.757,5552740,33.1,raw
569.827,5552732,33.1,raw
570.021,5552724,33.1,raw
570.091,5552717,33.1,raw
570.287,5552710,33.1,raw
570.359,5552702,33.1,raw
570.553,5552695,33.1,raw
570.624,5552688,33.1,raw
570.817,5552680,33.1,raw
570.887,5552670,33.1,raw
571.081,5552657,33.1,raw
571.154,5552639,33.1,raw
571.350,5552619,33.1,raw
571.420,5552597,33.1,raw
571.614,5552576,33.1,raw
571.683,5552558,33.1,raw
571.878,5552541,33.1,raw
571.948,5552527,33.1,raw
572.145,5552515,33.1,raw
572.216,5552505,33.1,raw
572.410,5552497,33.1,raw
572.481,5552491,33.1,raw
572.674,5552483,33.1,raw
572.744,5552474,33.1,raw
572.938,5552462,33.1,raw
573.012,5552449,33.1,raw
573.207,5552434,33.1,raw
573.277,5552417,33.1,raw
573.470,5552399,33.1,raw
573.540,5552380,33.1,raw
573.734,5552361,33.1,raw
573.805,5552342,33.1,raw
574.001,5552326,33.1,raw
574.074,5552313,33.1,raw
574.267,5552300,33.1,raw
574.337,5552287,33.1,raw
574.531,5552275,33.1,raw
574.601,5552262,33.1,raw
574.794,5552249,33.1,raw
574.868,5552235,33.1,raw
575.064,5552220,33.1,raw
575.134,5552210,33.1,raw
575.327,5552204,33.1,raw
575.398,5552198,33.1,raw
575.591,5552197,33.1,raw
575.661,5552197,33.1,raw
575.858,5552195,33.1,raw
575.930,5552192,33.1,raw
576.124,5552189,33.1,raw
576.194,5552186,33.1,raw
576.388,5552183,33.1,raw
576.458,5552179,33.1,raw
576.652,5552174,33.1,raw
576.725,5552167,33.1,raw
576.921,5552159,33.1,raw
576.991,5552150,33.1,raw
577.185,5552141,33.1,raw
577.254,5552133,33.1,raw
577.449,5552127,33.1,raw
577.519,5552123,33.1,raw
577.715,5552118,33.1,raw
577.787,5552112,33.1,raw
577.981,5552109,33.1,raw
578.051,5552104,33.1,raw
578.245,5552096,33.1,raw
578.315,5552086,33.1,raw
578.508,5552077,33.1,raw
578.581,5552068,33.1,raw
578.777,5552060,33.1,raw
578.847,5552052,33.1,raw
579.041,5552044,33.1,raw
579.111,5552037,33.1,raw
579.305,5552031,33.1,raw
579.374,5552023,33.1,raw
579.572,5552014,33.1,raw
579.645,5552008,33.1,raw
579.838,5552000,33.1,raw
579.908,5551994,33.1,raw
580.101,5551990,33.1,raw
580.171,5551986,33.1,raw
580.365,5551982,33.1,raw
580.439,5551975,33.1,raw
580.634,5551964,33.1,raw
580.704,5551950,33.1,raw
580.899,5551936,33.1,raw
580.968,5551923,33.1,raw
581.162,5551909,33.1,raw
581.232,5551897,33.1,raw
581.429,5551886,33.1,raw
581.501,5551880,33.1,raw
581.694,5551878,33.1,raw
581.765,5551877,33.1,raw
581.958,5551880,33.1,raw
582.028,5551885,33.1,raw
582.222,5551888,33.1,raw
582.295,5551892,33.1,raw
582.492,5551898,33.1,raw
582.561,5551904,33.1,raw
582.755,5551910,33.1,raw
582.825,5551916,33.1,raw
583.019,5551923,33.1,raw
583.089,5551932,33.1,raw
583.286,5551942,33.1,raw
583.357,5551954,33.1,raw
583.551,5551967,33.1,raw
583.621,5551980,33.1,raw
583.816,5551992,33.1,raw
583.886,5552003,33.1,raw
584.079,5552014,33.1,raw
584.152,5552024,33.1,raw
584.349,5552034,33.1,raw
584.418,5552043,33.1,raw
584.612,5552050,33.1,raw
584.682,5552058,33.1,raw
584.875,5552069,33.1,raw
584.946,5552081,33.1,raw
585.142,5552094,33.1,raw
585.215,5552106,33.1,raw
585.409,5552122,33.1,raw
585.479,5552136,33.1,raw
585.672,5552150,33.1,raw
585.742,5552163,33.1,raw
585.936,5552174,33.1,raw
586.009,5552184,33.1,raw
586.205,5552192,33.1,raw
586.275,5552199,33.1,raw
586.469,5552205,33.1,raw
586.538,5552209,33.1,raw
586.733,5552212,33.1,raw
586.803,5552213,33.1,raw
586.999,5552213,33.1,raw
587.072,5552211,33.1,raw
587.265,5552208,33.1,raw
587.335,5552204,33.1,raw
587.529,5552199,33.1,raw
587.600,5552194,33.1,raw
587.792,5552190,33.1,raw
587.866,5552187,33.1,raw
588.062,5552185,33.1,raw
588.133,5552185,33.1,raw
588.326,5552185,33.1,raw
588.396,5552186,33.1,raw
588.590,5552188,33.1,raw
588.659,5552191,33.1,raw
588.857,5552198,33.1,raw
588.928,5552208,33.1,raw
589.122,5552221,33.1,raw
589.192,5552233,33.1,raw
589.386,5552245,33.1,raw
589.456,5552254,33.1,raw
589.650,5552262,33.1,raw
589.723,5552268,33.1,raw
589.919,5552272,33.1,raw
589.989,5552274,33.1,raw
590.182,5552274,33.1,raw
590.253,5552274,33.1,raw
590.446,5552275,33.1,raw
590.516,5552278,33.1,raw
590.713,5552283,33.1,raw
590.786,5552290,33.1,raw
590.979,5552298,33.1,raw
591.049,5552305,33.1,raw
591.242,5552311,33.1,raw
591.313,5552316,33.1,raw
591.507,5552319,33.1,raw
591.580,5552320,33.1,raw
591.775,5552319,33.1,raw
591.845,5552316,33.1,raw
592.040,5552311,33.1,raw
592.109,5552308,33.1,raw
592.303,5552305,33.1,raw
592.373,5552302,33.1,raw
592.570,5552298,33.1,raw
592.642,5552292,33.1,raw
592.835,5552285,33.1,raw
592.906,5552278,33.1,raw
593.100,5552270,33.1,raw
593.170,5552261,33.1,raw
593.363,5552251,33.1,raw
593.437,5552241,33.2,raw
593.632,5552231,33.2,raw
593.702,5552222,33.2,raw
593.897,5552213,33.2,raw
593.966,5552204,33.2,raw
594.160,5552195,33.2,raw
594.230,5552187,33.2,raw
594.427,5552179,33.1,raw
594.499,5552170,33.1,raw
594.692,5552160,33.1,raw
594.762,5552149,33.1,raw
594.957,5552135,33.1,raw
595.026,5552119,33.1,raw
595.220,5552102,33.1,raw
595.294,5552087,33.1,raw
595.490,5552072,33.1,raw
595.559,5552060,33.1,raw
595.753,5552052,33.1,raw
595.824,5552046,33.1,raw
596.017,5552041,33.1,raw
596.087,5552037,33.1,raw
596.284,5552032,33.2,raw
596.356,5552023,33.2,raw
596.549,5552010,33.2,raw
596.620,5551996,33.2,raw
596.814,5551981,33.2,raw
596.884,5551967,33.2,raw
597.077,5551954,33.2,raw
597.150,5551941,33.2,raw
597.346,5551928,33.2,raw
597.416,5551915,33.2,raw
597.610,5551903,33.2,raw
597.680,5551893,33.2,raw
597.873,5551884,33.2,raw
597.943,5551878,33.2,raw
598.140,5551874,33.2,raw
598.213,5551870,33.2,raw
598.407,5551867,33.2,raw
598.477,5551863,33.2,raw
598.670,5551857,33.2,raw
598.741,5551850,33.2,raw
598.934,5551843,33.2,raw
599.007,5551837,33.2,raw
599.203,5551834,33.2,raw
599.273,5551833,33.2,raw
599.467,5551833,33.2,raw
599.537,5551835,33.2,raw
599.731,5551841,33.2,raw
599.800,5551846,33.2,raw
599.998,5551851,33.2,raw
600.069,5551856,33.2,raw
600.263,5551862,33.2,raw
600.334,5551867,33.2,raw
600.528,5551871,33.2,raw
600.598,5551874,33.2,raw
600.791,5551878,33.2,raw
600.864,5551881,33.2,raw
601.060,5551885,33.2,raw
601.130,5551888,33.2,raw
601.324,5551891,33.2,raw
601.393,5551894,33.2,raw
601.587,5551897,33.2,raw
601.657,5551901,33.2,raw
601.854,5551905,33.2,raw
601.926,5551909,33.2,raw
602.120,5551913,33.2,raw
602.190,5551918,33.2,raw
602.384,5551922,33.2,raw
602.454,5551925,33.2,raw
602.648,5551927,33.2,raw
602.721,5551929,33.2,raw
602.917,5551931,33.2,raw
602.987,5551933,33.2,raw
603.179,5551935,33.2,raw
603.251,5551936,33.2,raw
603.443,5551937,33.2,raw
603.514,5551937,33.2,raw
603.712,5551937,33.2,raw
603.783,5551935,33.2,raw
603.977,5551931,33.2,raw
604.047,5551926,33.2,raw
604.240,5551920,33.2,raw
604.311,5551914,33.2,raw
604.505,5551909,33.2,raw
604.578,5551905,33.2,raw
604.774,5551901,33.2,raw
604.844,5551897,33.2,raw
605.038,5551894,33.2,raw
605.108,5551890,33.2,raw
605.301,5551884,33.2,raw
605.371,5551877,33.2,raw
605.569,5551869,33.2,raw
605.639,5551860,33.2,raw
605.833,5551849,33.2,raw
605.904,5551835,33.2,raw
606.098,5551819,33.2,raw
606.168,5551800,33.2,raw
606.362,5551780,33.2,raw
606.434,5551758,33.2,raw
606.630,5551737,33.2,raw
606.701,5551720,33.2,raw
606.894,5551709,33.2,raw
606.965,5551703,33.2,raw
607.158,5551700,33.2,raw
607.228,5551700,33.2,raw
607.425,5551700,33.2,raw
607.497,5551701,33.2,raw
607.691,5551701,33.2,raw
607.760,5551701,33.2,raw
607.955,5551702,33.2,raw
608.024,5551703,33.2,raw
608.218,5551704,33.2,raw
608.292,5551705,33.2,raw
608.488,5551706,33.2,raw
608.558,5551706,33.2,raw
608.751,5551704,33.2,raw
608.821,5551699,33.2,raw
609.015,5551694,33.2,raw
609.085,5551690,33.2,raw
609.282,5551687,33.2,raw
609.354,5551685,33.2,raw
609.548,5551684,33.2,raw
609.618,5551682,33.2,raw
609.812,5551685,33.2,raw
609.882,5551686,33.2,raw
610.075,5551687,33.2,raw
610.148,5551687,33.2,raw
610.343,5551689,33.2,raw
610.415,5551691,33.2,raw
610.608,5551689,33.2,raw
610.678,5551684,33.2,raw
610.871,5551675,33.2,raw
610.941,5551660,33.2,raw
611.139,5551640,33.2,raw
611.211,5551617,33.2,raw
611.405,5551593,33.2,raw
611.474,5551569,33.2,raw
611.668,5551545,33.2,raw
611.738,5551523,33.2,raw
611.933,5551503,33.2,raw
612.006,5551485,33.2,raw
612.201,5551468,33.2,raw
612.271,5551456,33.2,raw
612.465,5551448,33.2,raw
612.535,5551444,33.2,raw
612.729,5551441,33.2,raw
612.799,5551438,33.2,raw
612.996,5551438,33.2,raw
613.067,5551438,33.2,raw
613.261,5551438,33.2,raw
613.331,5551440,33.2,raw
613.525,5551444,33.2,raw
613.595,5551447,33.2,raw
613.789,5551451,33.2,raw
613.863,5551458,33.2,raw
614.058,5551461,33.2,raw
614.128,5551467,33.2,raw
614.322,5551475,33.2,raw
614.392,5551484,33.2,raw
614.585,5551495,33.2,raw
614.656,5551507,33.2,raw
614.852,5551524,33.2,raw
614.925,5551544,33.2,raw
615.118,5551563,33.2,raw
615.188,5551581,33.2,raw
615.382,5551597,33.2,raw
615.451,5551614,33.2,raw
615.645,5551631,33.2,raw
615.718,5551645,33.2,raw
615.914,5551658,33.2,raw
615.985,5551670,33.2,raw
616.179,5551683,33.2,raw
616.248,5551697,33.2,raw
616.442,5551712,33.2,raw
616.513,5551723,33.2,raw
616.710,5551731,33.2,raw
616.781,5551736,33.2,raw
616.975,5551737,33.2,raw
617.045,5551737,33.2,raw
617.239,5551735,33.2,raw
617.309,5551734,33.2,raw
617.503,5551734,33.2,raw
617.576,5551734,33.2,raw
